id,userId,loginId,Algorithm,count_total_played,count_rec_played,count_refresh
21429,285280,5E0GOJZ,PredictedRating,5,0.0,0.0
21430,285280,5Z49B9U,PredictedRating,1,0.0,0.0
21431,285280,7ne0hmP,FilmReleaseDate,1,0.0,0.0
21432,285280,9KAqzSc,ShuffledTopPicks,1,0.0,0.0
21433,285280,Q7Af7XQ,FilmReleaseDate,1,0.0,0.0
21434,285280,i0wvmHg,ShuffledTopPicks,2,0.0,0.0
21435,285289,2yXsUco,ShuffledTopPicks,2,0.0,0.0
21436,285289,6t8n8uW,FilmReleaseDate,1,0.0,0.0
21437,285289,9AYgbte,TagSimilarity,1,0.0,0.0
21438,285289,LcYwBqe,ShuffledTopPicks,1,0.0,0.0
21439,285289,XJuwftq,PredictedRating,3,0.0,0.0
21440,285289,a6jQZhX,TagSimilarity,1,0.0,0.0
21441,285289,d1mmINJ,ShuffledTopPicks,1,0.0,0.0
21442,285289,sAfvbtU,PredictedRating,3,0.0,0.0
21443,285289,uCbdUiY,FilmReleaseDate,1,0.0,0.0
21444,285289,vxBjEVo,ShuffledTopPicks,1,0.0,0.0
21445,285289,z0XZr1n,TagSimilarity,1,0.0,0.0
21446,285305,QlX5o79,ShuffledTopPicks,9,0.0,0.0
21447,285305,XpomyGl,TagSimilarity,1,0.0,0.0
21448,285312,INjRbCx,FilmReleaseDate,1,0.0,0.0
21449,285312,P0KATzb,TagSimilarity,2,0.0,0.0
21450,285319,0P2yzgx,PredictedRating,3,0.0,0.0
21451,285333,d3ZFvZi,ShuffledTopPicks,2,0.0,0.0
21452,285352,PtWsjes,FilmReleaseDate,1,0.0,0.0
21453,285353,Jpa7U12,FilmReleaseDate,1,0.0,0.0
21454,285353,PGlJdOu,FilmReleaseDate,1,0.0,0.0
21455,285353,h19kY7w,TagSimilarity,1,0.0,0.0
21456,285353,iWHDJ7u,TagSimilarity,3,0.0,0.0
21457,285356,EpTMIan,PredictedRating,1,0.0,0.0
21458,285395,2Bu5FJn,FilmReleaseDate,2,0.0,0.0
21459,285395,PJS3xWC,TagSimilarity,2,0.0,0.0
21460,285395,QvHbuO9,TagSimilarity,2,0.0,0.0
21461,285395,ZgGq8L0,FilmReleaseDate,3,0.0,0.0
21462,285395,q8T4TZV,PredictedRating,1,0.0,0.0
21463,285395,t7FMkHc,FilmReleaseDate,3,0.0,0.0
21464,285395,zQMuDNe,FilmReleaseDate,3,0.0,0.0
21465,285398,8qS0JGx,ShuffledTopPicks,1,0.0,0.0
21466,285398,CaYTcW2,TagSimilarity,1,0.0,0.0
21467,285409,3h2I0R2,PredictedRating,1,0.0,0.0
21468,285409,55u2Oyo,TagSimilarity,1,0.0,0.0
21469,285409,DBcrmoj,TagSimilarity,1,0.0,0.0
21470,285409,UBF6NB6,FilmReleaseDate,3,0.0,0.0
21471,285409,XIFNsso,PredictedRating,3,0.0,0.0
21472,285409,fCxKgA6,FilmReleaseDate,1,0.0,0.0
21473,285409,g978bnM,ShuffledTopPicks,2,0.0,0.0
21474,285409,rMVQsIj,FilmReleaseDate,5,0.0,0.0
21475,285409,yHZRI7I,ShuffledTopPicks,2,0.0,0.0
21476,285409,yxOgNxF,FilmReleaseDate,2,0.0,0.0
21477,285415,2lgVSuB,TagSimilarity,1,0.0,0.0
21478,285415,38bsXB4,TagSimilarity,3,0.0,0.0
21479,285415,5RMmoeG,PredictedRating,1,0.0,0.0
21480,285415,5xo1nKa,PredictedRating,1,0.0,0.0
21481,285415,BNbweNg,TagSimilarity,1,0.0,0.0
21482,285415,LjZ1tV3,PredictedRating,1,0.0,0.0
21483,285415,NBljzkZ,FilmReleaseDate,1,0.0,0.0
21484,285415,T7F0GNy,PredictedRating,1,0.0,0.0
21485,285415,THroUBu,PredictedRating,2,0.0,0.0
21486,285415,Tx49X3Y,ShuffledTopPicks,1,0.0,0.0
21487,285415,UDTtSwx,PredictedRating,1,0.0,0.0
21488,285415,VoHVfYp,PredictedRating,1,0.0,0.0
21489,285415,dX0w3Lx,ShuffledTopPicks,1,0.0,0.0
21490,285415,k2lxPM4,ShuffledTopPicks,1,0.0,0.0
21491,285415,k7NWOPD,FilmReleaseDate,1,0.0,0.0
21492,285415,kGkG13D,TagSimilarity,3,0.0,0.0
21493,285415,nefVuNq,TagSimilarity,1,0.0,0.0
21494,285415,s6VB6vE,PredictedRating,1,0.0,0.0
21495,285415,se31EgZ,PredictedRating,1,0.0,0.0
21496,285415,taLvH2m,TagSimilarity,1,0.0,0.0
21497,285415,tlOvtgM,PredictedRating,5,0.0,0.0
21498,285415,uQRStjo,TagSimilarity,1,0.0,0.0
21499,285415,v9hrPBW,FilmReleaseDate,1,0.0,0.0
21500,285422,WZ2wCbV,FilmReleaseDate,1,0.0,0.0
21501,285422,xdgNUey,TagSimilarity,1,0.0,0.0
21502,285422,xfsQa6i,FilmReleaseDate,2,0.0,0.0
21503,285437,AzRHzgh,PredictedRating,1,0.0,0.0
21504,285437,qvMNIjL,ShuffledTopPicks,1,0.0,0.0
21505,285440,xyslWkV,TagSimilarity,1,0.0,0.0
21506,285468,gcubQAv,FilmReleaseDate,2,1.0,0.0
21507,285469,R1KlgQ9,FilmReleaseDate,1,0.0,0.0
21508,285469,iy1wi1T,TagSimilarity,5,0.0,0.0
21509,285469,qoNTa4F,ShuffledTopPicks,1,0.0,0.0
21510,285469,uV9SPIP,FilmReleaseDate,4,0.0,0.0
21511,285469,zvICukJ,ShuffledTopPicks,1,0.0,0.0
21512,285483,wZScRJP,FilmReleaseDate,1,0.0,0.0
21513,285484,49wPFHj,ShuffledTopPicks,2,0.0,0.0
21514,285486,LwxsgAt,ShuffledTopPicks,1,0.0,0.0
21515,285494,6QyXnC0,ShuffledTopPicks,2,0.0,0.0
21516,285495,7fECYoo,TagSimilarity,1,0.0,0.0
21517,285499,RNnPpov,ShuffledTopPicks,1,0.0,0.0
21518,285499,Xcu6mfu,TagSimilarity,1,0.0,0.0
21519,285499,ZMYBlWq,FilmReleaseDate,2,0.0,0.0
21520,285499,oRz1I1i,FilmReleaseDate,1,0.0,0.0
21521,285511,Csf6VnQ,FilmReleaseDate,1,0.0,0.0
21522,285511,K8cGCup,PredictedRating,6,0.0,0.0
21523,285511,RFWPdbp,PredictedRating,1,0.0,0.0
21524,285511,SrlNxNs,FilmReleaseDate,7,0.0,0.0
21525,285511,Vx31i7M,TagSimilarity,5,0.0,0.0
21526,285511,cE8s3Tb,PredictedRating,6,0.0,0.0
21527,285511,wKED47a,TagSimilarity,69,47.0,0.0
21528,285511,y2dxWga,TagSimilarity,32,6.0,0.0
21529,285533,DPX2jDc,PredictedRating,2,0.0,0.0
21530,285542,8Uz8mQD,TagSimilarity,1,0.0,0.0
21531,285542,C56661B,PredictedRating,1,0.0,0.0
21532,285542,HBdn8ZB,PredictedRating,2,0.0,0.0
21533,285542,N3ipfqX,ShuffledTopPicks,1,0.0,0.0
21534,285542,NcIfaZ1,TagSimilarity,1,0.0,0.0
21535,285542,O55pujN,TagSimilarity,5,0.0,0.0
21536,285542,ULe7lWH,ShuffledTopPicks,1,0.0,0.0
21537,285542,VwEetVU,PredictedRating,1,0.0,0.0
21538,285542,u1SkvOm,TagSimilarity,5,2.0,0.0
21539,285547,G7qOs0h,ShuffledTopPicks,1,0.0,0.0
21540,285549,0Hbdhjb,TagSimilarity,1,0.0,0.0
21541,285549,7PjDJ2P,FilmReleaseDate,3,0.0,0.0
21542,285549,FHyeign,TagSimilarity,6,0.0,0.0
21543,285549,MexAbuM,FilmReleaseDate,1,0.0,0.0
21544,285549,RmzGNpf,FilmReleaseDate,1,0.0,0.0
21545,285549,X13USYY,FilmReleaseDate,2,0.0,0.0
21546,285549,XB0rzhD,PredictedRating,3,0.0,0.0
21547,285549,XcNFm3e,FilmReleaseDate,2,1.0,0.0
21548,285549,e951hcF,TagSimilarity,25,0.0,0.0
21549,285549,fgL6SZe,ShuffledTopPicks,1,0.0,0.0
21550,285549,fr4heQH,ShuffledTopPicks,2,0.0,0.0
21551,285549,kSGNgn5,FilmReleaseDate,1,0.0,0.0
21552,285549,lm1dO1i,ShuffledTopPicks,1,0.0,0.0
21553,285549,nbBO5fU,ShuffledTopPicks,1,0.0,0.0
21554,285549,qbr0WJO,FilmReleaseDate,1,0.0,0.0
21555,285549,rhlJjcI,TagSimilarity,1,0.0,0.0
21556,285549,zknVmXv,ShuffledTopPicks,1,0.0,0.0
21557,285555,I0Ht4gN,PredictedRating,2,0.0,0.0
21558,285556,C3UaULj,PredictedRating,3,0.0,0.0
21559,285556,otaei06,ShuffledTopPicks,1,0.0,0.0
21560,285556,pDskqLJ,FilmReleaseDate,2,1.0,0.0
21561,285556,vn5HAZo,PredictedRating,6,5.0,0.0
21562,285558,g0O4d5W,ShuffledTopPicks,1,0.0,0.0
21563,285558,n35MgpZ,TagSimilarity,3,0.0,0.0
21564,285558,rcZAUOp,TagSimilarity,1,0.0,0.0
21565,285571,zpOkOkZ,FilmReleaseDate,1,0.0,0.0
21566,285574,zT2geZm,FilmReleaseDate,7,0.0,0.0
21567,285595,PKHwlv1,ShuffledTopPicks,1,0.0,0.0
21568,285595,Wudrnnk,TagSimilarity,5,0.0,0.0
21569,285595,smTEByG,TagSimilarity,4,0.0,0.0
21570,285595,x37UxqE,TagSimilarity,1,0.0,0.0
21571,285610,8jSo0ey,TagSimilarity,1,0.0,0.0
21572,285610,QHaJ4kz,TagSimilarity,1,0.0,0.0
21573,285610,RSiHbKn,ShuffledTopPicks,7,6.0,0.0
21574,285618,1Egwid1,ShuffledTopPicks,2,0.0,0.0
21575,285618,29D4FzK,FilmReleaseDate,1,0.0,0.0
21576,285618,5iOpyMq,PredictedRating,1,0.0,0.0
21577,285618,667FVtV,ShuffledTopPicks,2,0.0,0.0
21578,285618,7dN9pY4,TagSimilarity,1,0.0,0.0
21579,285618,F90gOfw,TagSimilarity,1,0.0,0.0
21580,285618,Fuu6sqh,ShuffledTopPicks,1,0.0,0.0
21581,285618,Hjrc0mZ,TagSimilarity,1,0.0,0.0
21582,285618,HyJUaOk,FilmReleaseDate,1,0.0,0.0
21583,285618,KMNbCUE,FilmReleaseDate,1,0.0,0.0
21584,285618,LPhG3Er,ShuffledTopPicks,1,0.0,0.0
21585,285618,M8FE9t9,PredictedRating,1,0.0,0.0
21586,285618,NCHaQeb,PredictedRating,1,0.0,0.0
21587,285618,OR5BMB6,TagSimilarity,1,0.0,0.0
21588,285618,OjEnzY4,TagSimilarity,1,0.0,0.0
21589,285618,PXHx2WU,TagSimilarity,1,0.0,0.0
21590,285618,QniDjxf,ShuffledTopPicks,4,0.0,0.0
21591,285618,R2Hf1yK,FilmReleaseDate,5,0.0,0.0
21592,285618,St56e03,TagSimilarity,1,0.0,0.0
21593,285618,T8wCrkG,FilmReleaseDate,21,0.0,0.0
21594,285618,TAtcERN,ShuffledTopPicks,3,0.0,0.0
21595,285618,UzTULb2,FilmReleaseDate,2,0.0,0.0
21596,285618,W4FQGTs,FilmReleaseDate,1,0.0,0.0
21597,285618,Ya3OaOR,TagSimilarity,1,0.0,0.0
21598,285618,ZsM8jlg,TagSimilarity,1,0.0,0.0
21599,285618,djVSGeN,ShuffledTopPicks,1,0.0,0.0
21600,285618,dv6K4Au,TagSimilarity,1,0.0,0.0
21601,285618,iLadF5O,FilmReleaseDate,1,0.0,0.0
21602,285618,krMm7Uy,FilmReleaseDate,2,0.0,0.0
21603,285618,mN245Xa,ShuffledTopPicks,1,0.0,0.0
21604,285618,o70Wqif,TagSimilarity,2,0.0,0.0
21605,285618,pqgUDiH,PredictedRating,1,0.0,0.0
21606,285618,qq8qJ9q,PredictedRating,2,0.0,0.0
21607,285618,sHLQdUf,TagSimilarity,1,0.0,0.0
21608,285618,wJRR1u8,PredictedRating,2,0.0,0.0
21609,285618,wvWltRB,ShuffledTopPicks,3,0.0,0.0
21610,285618,x0GuFRS,ShuffledTopPicks,1,0.0,0.0
21611,285618,yczCe3D,FilmReleaseDate,2,0.0,0.0
21612,285630,K08lAwZ,PredictedRating,1,0.0,0.0
21613,285635,6ps2yOs,TagSimilarity,3,0.0,0.0
21614,285640,1WWbaCz,FilmReleaseDate,1,0.0,0.0
21615,285640,1jMBoe7,PredictedRating,1,0.0,0.0
21616,285640,3F8HnQn,PredictedRating,2,0.0,0.0
21617,285640,4sGzwo9,ShuffledTopPicks,2,0.0,0.0
21618,285640,DEJ3V7c,PredictedRating,14,0.0,0.0
21619,285640,FuUED7j,ShuffledTopPicks,2,0.0,0.0
21620,285640,Gok2fWb,FilmReleaseDate,1,0.0,0.0
21621,285640,H4euR23,ShuffledTopPicks,8,0.0,0.0
21622,285640,ILwHLV8,TagSimilarity,2,0.0,0.0
21623,285640,ZVE3yx4,FilmReleaseDate,2,0.0,0.0
21624,285640,mLS9oFj,FilmReleaseDate,3,0.0,0.0
21625,285640,nDIslVR,PredictedRating,1,0.0,0.0
21626,285640,ohFrMlL,FilmReleaseDate,14,1.0,0.0
21627,285661,HOtGNeW,ShuffledTopPicks,1,0.0,0.0
21628,285664,G3EuZv8,TagSimilarity,1,0.0,0.0
21629,285669,7ATejWj,TagSimilarity,3,0.0,0.0
21630,285669,tqKzZHF,ShuffledTopPicks,1,0.0,0.0
21631,285678,1tGbrt0,ShuffledTopPicks,3,0.0,0.0
21632,285678,CaxhP7Y,ShuffledTopPicks,11,0.0,0.0
21633,285678,EAVER5D,FilmReleaseDate,1,0.0,0.0
21634,285678,Q5MOdzC,FilmReleaseDate,4,0.0,0.0
21635,285678,ZJLJB9l,ShuffledTopPicks,1,0.0,0.0
21636,285678,uGekNvh,TagSimilarity,1,0.0,0.0
21637,285680,Pgtqaak,ShuffledTopPicks,1,0.0,0.0
21638,285680,sqsYR0x,FilmReleaseDate,1,0.0,0.0
21639,285681,FwwhQtz,FilmReleaseDate,1,0.0,0.0
21640,285682,1Gtqsfy,FilmReleaseDate,3,0.0,0.0
21641,285682,43o60fX,FilmReleaseDate,2,0.0,0.0
21642,285682,DzeqiTu,TagSimilarity,3,0.0,0.0
21643,285682,GLKQQZx,PredictedRating,1,0.0,0.0
21644,285682,Gqa94BT,TagSimilarity,1,0.0,0.0
21645,285682,KC66qbA,PredictedRating,1,0.0,0.0
21646,285682,NOV7COw,PredictedRating,5,0.0,0.0
21647,285682,ObOEAN4,TagSimilarity,1,0.0,0.0
21648,285682,Pn5yoLC,TagSimilarity,2,0.0,0.0
21649,285682,Qj3yepy,TagSimilarity,1,0.0,0.0
21650,285682,UAjqPZ3,TagSimilarity,3,0.0,0.0
21651,285682,VS0O58b,PredictedRating,2,0.0,0.0
21652,285682,dOLPzBm,PredictedRating,1,0.0,0.0
21653,285682,s9D0Q3D,TagSimilarity,1,0.0,0.0
21654,285682,zA6WcaL,ShuffledTopPicks,1,0.0,0.0
21655,285686,DoyUR12,TagSimilarity,9,1.0,0.0
21656,285686,rWsLaVs,FilmReleaseDate,10,1.0,0.0
21657,285687,LmVybrr,ShuffledTopPicks,1,0.0,0.0
21658,285688,lcKKWRd,FilmReleaseDate,3,0.0,0.0
21659,285692,8NixkeL,PredictedRating,1,0.0,0.0
21660,285692,qo6Hr68,PredictedRating,1,0.0,0.0
21661,285694,rea5U12,FilmReleaseDate,1,0.0,0.0
21662,285717,5gU9Wa4,ShuffledTopPicks,8,0.0,0.0
21663,285717,LapdN07,ShuffledTopPicks,1,0.0,0.0
21664,285717,eS7SBR7,ShuffledTopPicks,1,0.0,0.0
21665,285723,HqdExUJ,FilmReleaseDate,1,0.0,0.0
21666,285723,L1HMOKA,TagSimilarity,5,0.0,0.0
21667,285748,ARbuQav,TagSimilarity,1,0.0,0.0
21668,285748,AmkBECx,PredictedRating,3,1.0,0.0
21669,285748,Q78bSNU,ShuffledTopPicks,1,0.0,0.0
21670,285748,QjtxsJR,PredictedRating,2,0.0,0.0
21671,285757,18zh46t,PredictedRating,1,0.0,0.0
21672,285757,1auyS0x,PredictedRating,1,0.0,0.0
21673,285757,28bEKxO,PredictedRating,1,0.0,0.0
21674,285757,2rk5EV8,PredictedRating,1,0.0,0.0
21675,285757,34Frv05,FilmReleaseDate,1,0.0,0.0
21676,285757,4MHflaw,FilmReleaseDate,1,0.0,0.0
21677,285757,6b7NLwH,PredictedRating,2,0.0,0.0
21678,285757,6i50ycx,FilmReleaseDate,1,0.0,0.0
21679,285757,8IZi5YZ,TagSimilarity,4,0.0,0.0
21680,285757,9Y2qqFy,TagSimilarity,6,4.0,0.0
21681,285757,AYmQgJ0,TagSimilarity,1,0.0,0.0
21682,285757,AxR9FK7,FilmReleaseDate,1,0.0,0.0
21683,285757,BGHknEd,TagSimilarity,3,0.0,0.0
21684,285757,BdzlalC,FilmReleaseDate,1,0.0,0.0
21685,285757,CHgSveI,ShuffledTopPicks,1,0.0,0.0
21686,285757,DAZZ3ym,PredictedRating,1,0.0,0.0
21687,285757,DpesTg3,ShuffledTopPicks,1,0.0,0.0
21688,285757,DxR4BR0,PredictedRating,1,0.0,0.0
21689,285757,EB5zvkZ,TagSimilarity,2,0.0,0.0
21690,285757,F0Ue3kV,FilmReleaseDate,1,0.0,0.0
21691,285757,FWx6Jq6,TagSimilarity,1,0.0,0.0
21692,285757,FZOY2TT,PredictedRating,5,0.0,0.0
21693,285757,GnfWNAU,FilmReleaseDate,1,0.0,0.0
21694,285757,J7qZwHC,FilmReleaseDate,1,0.0,0.0
21695,285757,JANDgAI,FilmReleaseDate,3,0.0,0.0
21696,285757,JhSOlqC,TagSimilarity,1,0.0,0.0
21697,285757,LHsXl6s,FilmReleaseDate,1,0.0,0.0
21698,285757,OkMsvp2,FilmReleaseDate,1,0.0,0.0
21699,285757,Os9klfK,PredictedRating,2,0.0,0.0
21700,285757,PKhDeUm,TagSimilarity,1,0.0,0.0
21701,285757,PsVPxrY,ShuffledTopPicks,1,0.0,0.0
21702,285757,PsfrDOW,FilmReleaseDate,2,0.0,0.0
21703,285757,QzxLV4E,TagSimilarity,3,0.0,0.0
21704,285757,RsPW7ZJ,FilmReleaseDate,2,1.0,0.0
21705,285757,SCkm3tc,PredictedRating,2,0.0,0.0
21706,285757,Uha86aH,TagSimilarity,1,0.0,0.0
21707,285757,VVnq3wv,ShuffledTopPicks,2,0.0,0.0
21708,285757,WF0XQJJ,FilmReleaseDate,2,0.0,0.0
21709,285757,XJzwnt1,FilmReleaseDate,1,0.0,0.0
21710,285757,XPuP1lh,ShuffledTopPicks,3,0.0,0.0
21711,285757,ZbGIduI,TagSimilarity,1,0.0,0.0
21712,285757,c68lUDx,ShuffledTopPicks,3,2.0,0.0
21713,285757,cMBfDZb,FilmReleaseDate,1,0.0,0.0
21714,285757,fsn0p15,ShuffledTopPicks,2,0.0,0.0
21715,285757,g8rqMzV,FilmReleaseDate,1,0.0,0.0
21716,285757,gduILfH,PredictedRating,2,0.0,0.0
21717,285757,k9rr8kT,FilmReleaseDate,3,0.0,0.0
21718,285757,mOh6Ti7,ShuffledTopPicks,2,0.0,0.0
21719,285757,mXdfW2d,PredictedRating,1,0.0,0.0
21720,285757,mh1AjLO,PredictedRating,2,0.0,0.0
21721,285757,mmj01FV,FilmReleaseDate,5,0.0,0.0
21722,285757,muCYOtO,ShuffledTopPicks,3,0.0,0.0
21723,285757,ry2UzfE,PredictedRating,2,0.0,0.0
21724,285757,sAEpQln,ShuffledTopPicks,1,0.0,0.0
21725,285757,uVYbhPO,PredictedRating,1,0.0,0.0
21726,285757,ujANWRi,FilmReleaseDate,2,0.0,0.0
21727,285757,wifc24z,PredictedRating,1,0.0,0.0
21728,285757,yJo4Flj,TagSimilarity,1,0.0,0.0
21729,285757,yORJAvF,FilmReleaseDate,3,0.0,0.0
21730,285763,sU4HqRu,ShuffledTopPicks,1,0.0,0.0
21731,285765,2uyQHLf,TagSimilarity,1,0.0,0.0
21732,285765,3RcEnPT,PredictedRating,1,0.0,0.0
21733,285765,9rJc79Y,FilmReleaseDate,3,0.0,0.0
21734,285765,AmEBq89,FilmReleaseDate,2,0.0,0.0
21735,285765,BzjtByx,ShuffledTopPicks,1,0.0,0.0
21736,285765,Cv10CbJ,ShuffledTopPicks,7,1.0,0.0
21737,285765,H9jR76V,TagSimilarity,1,0.0,0.0
21738,285765,IdZzPAe,TagSimilarity,1,0.0,0.0
21739,285765,MzekOSz,PredictedRating,4,0.0,0.0
21740,285765,Tjz4CED,FilmReleaseDate,2,0.0,0.0
21741,285765,V9u2StE,TagSimilarity,1,0.0,0.0
21742,285765,WMZxGAT,PredictedRating,1,0.0,0.0
21743,285765,dOVRKVJ,PredictedRating,1,0.0,0.0
21744,285765,kWdkY2r,PredictedRating,1,0.0,0.0
21745,285765,kep0eED,FilmReleaseDate,3,0.0,0.0
21746,285765,oqaMWTH,FilmReleaseDate,1,0.0,0.0
21747,285765,so6x3Yy,ShuffledTopPicks,2,0.0,0.0
21748,285765,zEid8Vx,TagSimilarity,1,0.0,0.0
21749,285776,2DB4AKl,ShuffledTopPicks,1,0.0,0.0
21750,285776,4WhuWbr,TagSimilarity,1,0.0,0.0
21751,285776,7rx5jGK,PredictedRating,1,1.0,0.0
21752,285776,7tn67LH,PredictedRating,4,0.0,0.0
21753,285776,A7KSslt,PredictedRating,1,0.0,0.0
21754,285776,BKMnXn1,TagSimilarity,1,0.0,0.0
21755,285776,E5AKVgW,ShuffledTopPicks,4,0.0,0.0
21756,285776,HRvTdbK,ShuffledTopPicks,2,0.0,0.0
21757,285776,JINZKko,ShuffledTopPicks,1,0.0,0.0
21758,285776,KFeXncq,ShuffledTopPicks,2,0.0,0.0
21759,285776,PV9KjQx,ShuffledTopPicks,29,0.0,0.0
21760,285776,QvmCtlr,ShuffledTopPicks,2,0.0,0.0
21761,285776,RRkqMWT,ShuffledTopPicks,1,0.0,0.0
21762,285776,VRUijRl,TagSimilarity,1,0.0,0.0
21763,285776,VcmA14A,TagSimilarity,2,1.0,0.0
21764,285776,WxVl16Y,PredictedRating,2,0.0,0.0
21765,285776,XF00NTv,FilmReleaseDate,2,0.0,0.0
21766,285776,XUcgIJo,TagSimilarity,1,0.0,0.0
21767,285776,XkciefY,FilmReleaseDate,2,0.0,0.0
21768,285776,Xti7vUx,ShuffledTopPicks,1,0.0,0.0
21769,285776,as0Lsrj,TagSimilarity,1,0.0,0.0
21770,285776,ayVf3hh,FilmReleaseDate,2,0.0,0.0
21771,285776,bhEDxeV,FilmReleaseDate,1,0.0,0.0
21772,285776,cBKnVxB,ShuffledTopPicks,2,0.0,0.0
21773,285776,cRDDuk4,FilmReleaseDate,3,0.0,0.0
21774,285776,cc9orTH,ShuffledTopPicks,3,0.0,0.0
21775,285776,eMtn1T5,ShuffledTopPicks,1,0.0,0.0
21776,285776,fUWIusx,PredictedRating,1,0.0,0.0
21777,285776,g1GPrNB,ShuffledTopPicks,4,0.0,0.0
21778,285776,ggwEObe,PredictedRating,2,0.0,0.0
21779,285776,k1ZFpOC,FilmReleaseDate,4,0.0,0.0
21780,285776,kp32Ref,FilmReleaseDate,2,0.0,0.0
21781,285776,lLQzwFa,ShuffledTopPicks,1,0.0,0.0
21782,285776,nSZOLgF,ShuffledTopPicks,1,0.0,0.0
21783,285776,qbCeF3d,ShuffledTopPicks,1,0.0,0.0
21784,285776,qrGmdlE,ShuffledTopPicks,2,0.0,0.0
21785,285776,trsFaTB,FilmReleaseDate,3,0.0,0.0
21786,285776,vNfkVKX,PredictedRating,2,0.0,0.0
21787,285776,wF8PHSs,FilmReleaseDate,2,0.0,0.0
21788,285776,wgi7vfK,FilmReleaseDate,3,0.0,0.0
21789,285776,y3vDiq6,FilmReleaseDate,1,0.0,0.0
21790,285776,yu8Nsfk,PredictedRating,2,0.0,0.0
21791,285779,0GMjAvj,FilmReleaseDate,1,0.0,0.0
21792,285779,7Ew4dOo,PredictedRating,2,0.0,0.0
21793,285779,EhuVqzY,ShuffledTopPicks,1,0.0,0.0
21794,285779,LHEkzaR,ShuffledTopPicks,1,0.0,0.0
21795,285779,MKfkJj4,TagSimilarity,3,1.0,1.0
21796,285779,QA4TdJF,TagSimilarity,7,0.0,0.0
21797,285779,QrutEh0,TagSimilarity,2,0.0,0.0
21798,285779,WjaHCZx,TagSimilarity,6,0.0,0.0
21799,285779,j85vbOK,ShuffledTopPicks,2,0.0,0.0
21800,285779,jnG4Yzh,TagSimilarity,1,0.0,0.0
21801,285779,sHzQWMN,FilmReleaseDate,1,0.0,0.0
21802,285779,ujsZ0wk,FilmReleaseDate,5,3.0,0.0
21803,285784,ywfIlUd,TagSimilarity,4,0.0,0.0
21804,285785,AgRk3mj,ShuffledTopPicks,66,0.0,0.0
21805,285785,hsz6CaH,PredictedRating,11,0.0,0.0
21806,285785,iWm7jrf,TagSimilarity,1,0.0,0.0
21807,285785,jOppsWX,TagSimilarity,3,0.0,0.0
21808,285785,juNUpIQ,PredictedRating,11,2.0,2.0
21809,285785,l6Tncsh,TagSimilarity,1,0.0,0.0
21810,285785,vBfL3u7,ShuffledTopPicks,7,0.0,0.0
21811,285788,1KkBVMo,PredictedRating,13,0.0,0.0
21812,285788,2TvWKAg,FilmReleaseDate,5,0.0,0.0
21813,285788,2fPBZkm,ShuffledTopPicks,2,0.0,0.0
21814,285788,3acTNoU,FilmReleaseDate,10,1.0,0.0
21815,285788,5viXQBU,TagSimilarity,2,0.0,0.0
21816,285788,6Ai4BJM,ShuffledTopPicks,5,0.0,0.0
21817,285788,6JfSsjS,TagSimilarity,3,0.0,0.0
21818,285788,ABwOPoF,FilmReleaseDate,8,0.0,0.0
21819,285788,CdxtzIt,TagSimilarity,2,0.0,0.0
21820,285788,ChqObTO,TagSimilarity,2,0.0,0.0
21821,285788,DwrC3nY,TagSimilarity,1,0.0,0.0
21822,285788,Eod61tL,TagSimilarity,2,0.0,0.0
21823,285788,Fj3q1HT,FilmReleaseDate,5,0.0,0.0
21824,285788,ILgKOcz,PredictedRating,5,0.0,0.0
21825,285788,JEZeOLl,ShuffledTopPicks,11,0.0,0.0
21826,285788,La65Dfb,PredictedRating,7,0.0,0.0
21827,285788,LaOoLWn,FilmReleaseDate,2,0.0,0.0
21828,285788,MVUDENT,ShuffledTopPicks,1,0.0,0.0
21829,285788,NDjUeZ9,ShuffledTopPicks,2,0.0,0.0
21830,285788,OQMCsfo,FilmReleaseDate,1,0.0,0.0
21831,285788,OeFONcF,ShuffledTopPicks,1,0.0,0.0
21832,285788,OiPyXef,FilmReleaseDate,7,0.0,0.0
21833,285788,UVXxm3q,TagSimilarity,8,3.0,1.0
21834,285788,UkiOshr,FilmReleaseDate,21,0.0,0.0
21835,285788,UvAsxle,ShuffledTopPicks,1,0.0,0.0
21836,285788,XhU4hVw,PredictedRating,4,0.0,0.0
21837,285788,YyDUrh9,FilmReleaseDate,4,1.0,0.0
21838,285788,a898sP6,FilmReleaseDate,5,0.0,0.0
21839,285788,aPI9Iy8,ShuffledTopPicks,1,0.0,0.0
21840,285788,c4LpgME,PredictedRating,3,0.0,0.0
21841,285788,dp3pgPE,ShuffledTopPicks,18,0.0,0.0
21842,285788,frtgrX8,ShuffledTopPicks,1,0.0,0.0
21843,285788,gDPEq18,TagSimilarity,7,0.0,0.0
21844,285788,hVFcFpQ,PredictedRating,2,0.0,0.0
21845,285788,ih8hxUM,FilmReleaseDate,5,0.0,0.0
21846,285788,lpgXLj8,PredictedRating,2,0.0,0.0
21847,285788,lxRCMHJ,FilmReleaseDate,4,0.0,0.0
21848,285788,mbZ2sJF,PredictedRating,9,0.0,0.0
21849,285788,n6orOGn,FilmReleaseDate,1,0.0,0.0
21850,285788,ojXHien,ShuffledTopPicks,2,0.0,0.0
21851,285788,qgKOakH,FilmReleaseDate,1,0.0,0.0
21852,285788,t6WkdlY,TagSimilarity,1,0.0,0.0
21853,285788,vQMbznR,FilmReleaseDate,1,0.0,0.0
